# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP277A
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
GDP277A;MSONDQ;GDP252
0.001271378505964;0.017693278966713;0.003797130397809
0.000917603617348;0.003828182176433;0.002561085346439
0.000563828728732;-0.005669891668878;0.000326315893562
0.000265331166462;-0.009264844258932;0.002076555686302
0.000563828728732;0.009618709838267;0.002867624519178
-0.000232164770654;-0.010093211410556;-0.000969059320274
-0.000652272450886;-0.004511786136512;0.000266985731096
-0.000508551402386;0.002050811880233;-1.97767208219082e-05
0.0001437210485;-0.001359165520625;0.003520256306302
-0.000110554652693;0.020990662774145;0.001156938168082
6.6332791615538e-05;-0.002074939078824;0.004815631520138
0.000165831979039;0.010294271398815;0.002610527148494
0.000198998374847;-0.001704988700429;0.002996173204521
-5.52773263462684e-05;-0.003997072566569;0.002037002244658
-0.000364830353885;0.015763103079434;0.003589474829179
0.000110554652693;0.006988845191852;0.001710686351096
-0.000685438846694;0.009345268254236;0.00247209010274
-0.001105546526926;0.005179305297529;0.003530144666713
0.000807048964656;0.005887036456197;0.002234769452877
-0.001017102804772;0.017033802205226;0.005270496099042
0.002598034338275;0.022116598708389;0.004795854799316
0.000409052214962;-0.009892151422298;0.005102393972055
0.003338750511315;0.013229747227384;0.000781180472466
0.00015477651377;0.008404307509188;0.006209890338083
0.000685438846694;0.008943148277721;0.003184052052329
0.000486440471847;0.009409607450479;0.004993622007535
0.003825190983163;0.029403012682863;0.008316111105618
-0.001536709672427;0.020443779606085;0.004479427266165
0.005384011586128;0.017862169356849;0.000850398995343
8.84437221540767e-05;0.001865836691034;0.003540033027124
0.004035244823278;-0.019012232489686;0.001295375213836
0.001547765137696;-0.053007455304365;0.00184912339685
0.001381933158657;0.020282931615478;0.004232218255891
0.001890484561043;0.015570085490706;0.001631579467808
0.004145799475971;0.000812282352564;0.001938118640548
0.003217140393353;0.135956764060125;0.007712921120549
0.003250306789161;-0.106875447358475;0.005102393972055
0.001978928283197;0.035965610699609;0.006328550663015
0.007816213945364;0.017315286188788;0.001522807503288
0.003792024587355;0.044329706211144;0.003866348920686
0.003913634705317;0.007801127544413;0.002205104371644
0.002996031087968;-0.003498443795691;0.001611802746987
0.004997070301704;-0.054961758390233;0.002768740915069
0.002896531900545;-0.010599882580966;0.002135885848767
0.008424264535173;-0.064580468228502;0.001661244549041
-0.00119399024908;0.014942778327343;0.003134610250274
0.004698572739434;-0.002670076644068;-0.00102838948274
0.006953887654362;0.034759250770061;0.006941629008494
0.006003117641206;0.004165962956706;0.003391707620959
0.00461012901728;-0.010889408964058;0.002956619762877
0.003548804351431;0.010101253810088;0.006249443779727
0.004974959371165;0.018594027714107;0.00504306380959
0.002785977247853;0.017065971803349;0.007287721622878
0.004521685295126;0.042841862298034;0.006031899850686
0.006213171481322;0.015377067901981;0.009295058786303
0.003847301913701;0.041345975985394;0.007366828506165
0.007816213945364;0.028542475933119;-0.000217543929041
0.009430311874675;0.02332295863794;0.001483254061644
0.005162902280742;0.044900716577798;-0.00123604505137
0.009153925242944;0.01314932323208;-0.003579586468768
0.014394215780571;-0.041788307959563;0.00165135618863
0.01975611643616;0.038909128927708;0.00184912339685
0.019413397012813;-0.140733949381137;-0.005992346409042
0.01901540026312;-0.056337008709919;0.00350047958548
0.012614285872221;-0.029419097481926;0.006733973439864
0.00653377997413;0.015964163067694;0.005962681327809
0.007794103014825;-0.02261522747927;0.00442998546411
0.004974959371165;0.019591285255869;0.008563320115892
0.009828308624368;0.022969093058605;0.003905902362329
0.008302654417211;0.044619232594236;0.004627752672329
0.009109703381867;-0.003763842980192;0.005883574444521
0.012791173316529;-0.000772070354911;0.005369379703151
0.011785125977027;0.038048592177962;0.002481978463151
0.012426342962644;0.011026129756074;0.004390432022466
0.012758006920721;0.020588542797628;0.006991070810549
0.012758006920721;0.020049702029097;0.00267974567137
0.01367561053807;0.047932701200731;0.010135569421234
0.013355002045261;0.033938926017968;0.002116109127945
0.014361049384763;0.030335931028381;0.003955344164384
0.014338938454225;0.074167008468647;0.00257097370685
0.018562126187081;-0.066985145688067;-0.000187878847808
0.018672680839773;-0.0016969463009;0.004884850043014
0.015798259869767;0.004865651715847;0.001433812259589
0.01827468409008;0.002396635060036;-0.000791068832877
0.018783235492466;-0.095784978406157;-0.011134293822741
0.016516865112268;0.015618339887891;0.005310049540686
0.017102804771539;-0.000522755969472;0.006565871312878
0.024620521154633;0.0104229497913;0.002135885848767
0.018949067471505;-0.013245832026443;0.000118660324932
0.014206272870994;-0.026885741629872;0.001987560442603
0.016240478480537;-0.063856652270772;-0.00380701875822
0.011453462018949;0.021223892360526;0.00329282401685
0.010447414679447;-0.071657779815186;0.001779904873973
0.005361900655589;-0.028043847162241;0.003896014001918
0.000718605242502;0.006546513217685;0.009245616984248
-0.004101577614894;-0.025349643319582;0.005082617251234
-0.004820182857396;0.044024095028994;0.010412443512741
-0.002111593866428;0.014355683161628;0.009482937634111
0.002155815727505;0.033231194859297;0.008573208476303
0.002001039213735;0.056111821523071;0.004756301357672
0.004775960996319;0.009176377864099;0.007979906851645
0.002730699921506;-0.014572827948947;0.004360766941234
0.001647264325119;-0.011379995335409;0.007505265551919
0.001967872817927;0.036279264281292;0.009690593202741
0.000917603617348;-0.037348903418824;0.005329826261508
0.003460360629277;0.0287757055195;0.01122328906644
0.005969951245398;0.005983545250561;0.001364593736713
0.003891523774778;-0.015980247866755;0.00504306380959
0.00623528241186;-0.037099589033383;0.006457099348357
0.007794103014825;-0.00299177262528;0.010679429243837
0.007484549987286;0.032949710875735;0.003985009245617
0.003769913656816;-0.020588542797628;0.000276874091507
0.001603042464042;0.05188956176965;0.008622650278357
0.001691486186196;0.00402119976516;0.007178949658357
0.007197107890285;0.032225894918009;0.001582137665754
0.007506660917825;0.055203030376143;0.010788201208358
0.005782008335821;-0.024135240990501;0.004716747916028
0.003526693420893;0.07652343153103;0.005537481830138
0.010314749096216;-0.020081871627218;0.007851358166302
0.005395067051397;0.015948078268632;0.002521531904795
0.006036284037014;-0.007117523584337;0.003203828773151
0.004444297038241;-0.037541921007552;0.006496652790001
0.005129735884935;0.027513048793237;0.003154386971096
0.00564934275259;-0.003450189398509;0.005626477073836
0.003007086553238;-0.050980770622723;0.002323764696576
0.006821222071131;0.034855759564425;0.002877512879589
0.004908626579549;0.023314916238408;-0.005033175449179
0.008678540236366;-0.064379408240242;-0.002966508123288
-0.000983936408964;-0.106143589001214;0.00607145329233
0.000464329541309;0.095406985628231;0.003035726646165
-0.003449305164008;-0.043766738244023;-0.00061307834548
-0.002996031087968;0.029949895850925;0.011599046762056
0.000397996749693;0.049050594735445;0.004113557930959
0.001503543276619;-0.03477533556912;0.007159172937535
0.002542757011929;0.011733860914742;0.00844465979096
0.005505621704089;-0.011339783337757;0.002630303869316
0.003493527025085;0.032129386123645;0.006536206231645
0.002443257824506;0.007495516362263;0.008128232257809
0.001370877693388;0.010382737793647;0.006704308358631
0.006456391717246;0.003804054977844;0.008414994709727
0.003040252949045;0.036753765853579;0.005527593469727
0.003493527025085;0.016181307855012;0.005537481830138
0.002686478060429;0.026950080826116;0.007782139643426
0.004875460183742;0.013639909603428;0.001245933411781
0.0035598598167;0.011814284910047;0.006516429510823
0.001138712922733;0.024842972149169;0.006921852287672
-0.000674383381425;0.05710907906483;0.005468263307261
-0.004477463434049;-0.018055186945576;0.00710973113548
-0.003482471559816;-0.012353125678578;0.00885997092822
0.003493527025085;0.013865096790279;0.005240831017809
-0.001050269200579;0.004439404540739;0.006892187206439
-0.001713597116735;0.040413057639878;0.009018184694796
-0.002034205609543;0.027810617575858;0.003925679083151
-0.000652272450886;0.076249989947002;0.013912923098221
-0.002133704796966;0.052725971320802;0.008909412730275
-0.006732778348977;-0.064701104221456;0.009601597959042
-0.003239251323892;0.028317288746271;0.013972253260687
-0.001326655832311;-0.000731858357259;0.010798089568769
-0.000574884194001;-0.044241239816313;0.012202236747125
0.001912595491581;0.034968353157847;0.00916651010096
-0.000364830353885;-0.002034727081171;0.014437006200002
-0.00163620885985;0.076105226755454;0.009838918608905
0.001525654207157;-0.009441777048599;0.011747372168221
0.005560899030436;-0.008790342686643;0.015326958636988
0.003228195858623;0.080914581674587;0.006170336896439
0.005140791350204;-0.003176747814476;0.009482937634111
0.002321647706544;-0.040573905630485;0.008365552907672
-9.94991874233575e-05;-0.071891009401566;0.004123446291371
0.004256354128664;-0.07826058982958;0.002521531904795
0.005704620078936;-0.080118384121087;0.004439873824521
0.000552773263463;-0.050522353849495;0.017176082033838
-0.000641216985617;-0.029193910295076;0.003619139910412
0.001381933158657;0.015369025502449;0.006051676571508
0.00044221861077;0.037694726598627;0.005824244282056
0.007926768598056;-0.036013865096789;0.003668581712466
0.00787149127171;-0.005267771692364;0.005389156423973
-0.002012094679005;0.016486919037166;0.009443384192467
0.003692525399931;0.010061041812435;0.015198409951646
0.009706698506407;0.021344528353478;0.006081341652741
0.011486628414757;-0.025800017693278;0.011856144132741
0.013343946579992;0.019422394865732;0.006654866556576
0.011376073762064;0.051286381804876;0.009542267796577
0.011331851900987;-0.004149878157647;0.011559493320412
0.013730887864416;0.003586910190523;0.004874961682603
0.012050457143489;0.123844910367457;0.010105904340002
0.015013321835649;-0.045125903764646;0.010521215477262
0.016417365924845;0.156883087638027;0.003935567443562
0.015975147314075;-0.069100296764543;0.012103353143015
0.010900688755486;0.008669706693691;0.0080293486537
0.00520712414182;0.045117861365117;0.00648676442959
0.010447414679447;-0.006441962023789;0.010798089568768
0.005118680419665;-0.049710071496933;0.011332061030961
-0.001072380131118;0.073314514118433;0.005883574444521
-0.001028158270041;-0.012320956080457;0.006051676571508
0.004355853316087;0.002163405473658;0.00288740124
-0.001603042464042;-0.027159183213905;0.002620415508904
0.001227156644887;-0.03181573254196;0.00370813515411
0.006456391717246;-0.055323666369098;-0.01184625577233
