# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYGT1
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FYGT1;MSONDQ;GDP252
0.031535450195737;0.074167008468647;0.00257097370685
-0.023705959112658;-0.066985145688067;-0.000187878847808
0.014136581122225;-0.0016969463009;0.004884850043014
0.13810352327099;0.004865651715847;0.001433812259589
0.108525445846018;0.002396635060036;-0.000791068832877
-0.238147020443671;-0.095784978406157;-0.011134293822741
-0.009569377990426;0.015618339887891;0.005310049540686
0.241626794258371;-0.000522755969472;0.006565871312878
0.018268812527186;0.0104229497913;0.002135885848767
0.065680730752503;-0.013245832026443;0.000118660324932
0.077859939103956;-0.026885741629872;0.001987560442603
-0.180948238364504;-0.063856652270772;-0.00380701875822
0.051326663766851;0.021223892360526;0.00329282401685
-0.035015224010435;-0.071657779815186;0.001779904873973
-0.127664201826884;-0.028043847162241;0.003896014001918
-0.176816006959548;0.006546513217685;0.009245616984248
-0.017616354936929;-0.025349643319582;0.005082617251234
0.020878642888212;0.044024095028994;0.010412443512741
0.072857764245326;0.014355683161628;0.009482937634111
-0.022401043932147;0.033231194859297;0.008573208476303
0.014571552849067;0.056111821523071;0.004756301357672
0.089386689865159;0.009176377864099;0.007979906851645
0.017181383210089;-0.014572827948947;0.004360766941234
-0.117007394519354;-0.011379995335409;0.007505265551919
-0.040887342322751;0.036279264281292;0.009690593202741
-0.060243584167029;-0.037348903418824;0.005329826261508
-0.030882992605481;0.0287757055195;0.01122328906644
-0.009134406263593;0.005983545250561;0.001364593736713
-0.025880817746846;-0.015980247866755;0.00504306380959
-0.055458895171814;-0.037099589033383;0.006457099348357
-0.040234884732493;-0.00299177262528;0.010679429243837
-0.012614180078295;0.032949710875735;0.003985009245617
0.008264462809917;-0.020588542797628;0.000276874091507
0.055023923444977;0.05188956176965;0.008622650278357
0.023488473249239;0.00402119976516;0.007178949658357
0.007394519356242;0.032225894918009;0.001582137665754
-0.030013049151805;0.055203030376143;0.010788201208358
0.033927794693345;-0.024135240990501;0.004716747916028
0.045889517181383;0.07652343153103;0.005537481830138
0.034145280556764;-0.020081871627218;0.007851358166302
0.049804262722923;0.015948078268632;0.002521531904795
-0.023705959112658;-0.007117523584337;0.003203828773151
-0.054153979991301;-0.037541921007552;0.006496652790001
-0.017616354936929;0.027513048793237;0.003154386971096
0.019573727707699;-0.003450189398509;0.005626477073836
0.00956937799043;-0.050980770622723;0.002323764696576
-0.029143105698129;0.034855759564425;0.002877512879589
-0.034145280556764;0.023314916238408;-0.005033175449179
-0.056546324488908;-0.064379408240242;-0.002966508123288
-0.012614180078295;-0.106143589001214;0.00607145329233
-0.02327098738582;0.095406985628231;0.003035726646165
-0.066550674206177;-0.043766738244023;-0.00061307834548
-0.033275337103088;0.029949895850925;0.011599046762056
-0.008916920400174;0.049050594735445;0.004113557930959
-0.052414093083949;-0.03477533556912;0.007159172937535
0.00956937799043;0.011733860914742;0.00844465979096
-0.010221835580687;-0.011339783337757;0.002630303869316
-0.001739886907351;0.032129386123645;0.006536206231645
0.002827316224445;0.007495516362263;0.008128232257809
0.006742061765986;0.010382737793647;0.006704308358631
0.025010874293171;0.003804054977844;0.008414994709727
0.079817311874728;0.036753765853579;0.005527593469727
0.030448020878643;0.016181307855012;0.005537481830138
0.065028273162245;0.026950080826116;0.007782139643426
0.008481948673336;0.013639909603428;0.001245933411781
-0.049369290996086;0.011814284910047;0.006516429510823
-0.020661157024794;0.024842972149169;0.006921852287672
-0.013701609395389;0.05710907906483;0.005468263307261
-0.020878642888212;-0.018055186945576;0.00710973113548
0.035232709873858;-0.012353125678578;0.00885997092822
0.00782949108308;0.013865096790279;0.005240831017809
-0.019791213571118;0.004439404540739;0.006892187206439
0.010874293170944;0.040413057639878;0.009018184694796
0.013266637668551;0.027810617575858;0.003925679083151
-0.020226185297956;0.076249989947002;0.013912923098221
-0.003697259678121;0.052725971320802;0.008909412730275
-0.011091779034363;-0.064701104221456;0.009601597959042
0.006307090039148;0.028317288746271;0.013972253260687
-0.020661157024794;-0.000731858357259;0.010798089568769
-0.045889517181383;-0.044241239816313;0.012202236747125
0.017833840800348;0.034968353157847;0.00916651010096
0.014136581122227;-0.002034727081171;0.014437006200002
0.018268812527186;0.076105226755454;0.009838918608905
0.02914310569813;-0.009441777048599;0.011747372168221
0.037842540234885;-0.008790342686643;0.015326958636988
0.00195737277077;0.080914581674587;0.006170336896439
-0.005654632448891;-0.003176747814476;0.009482937634111
-0.015006524575903;-0.040573905630485;0.008365552907672
-0.085036972596781;-0.071891009401566;0.004123446291371
-0.053284036537625;-0.07826058982958;0.002521531904795
-0.0311004784689;-0.080118384121087;0.004439873824521
-0.069160504567203;-0.050522353849495;0.017176082033838
0.005002174858634;-0.029193910295076;0.003619139910412
0.001522401043932;0.015369025502449;0.006051676571508
-0.034580252283602;0.037694726598627;0.005824244282056
-0.018486298390604;-0.036013865096789;0.003668581712466
-0.015006524575903;-0.005267771692364;0.005389156423973
-0.009569377990431;0.016486919037166;0.009443384192467
0.004567203131796;0.010061041812435;0.015198409951646
0.005002174858634;0.021344528353478;0.006081341652741
-0.005002174858634;-0.025800017693278;0.011856144132741
0.036102653327534;0.019422394865732;0.006654866556576
0.019791213571118;0.051286381804876;0.009542267796577
0.02522836015659;-0.004149878157647;0.011559493320412
0.038929969551979;0.003586910190523;0.004874961682603
0.017833840800348;0.123844910367457;0.010105904340002
0.029360591561549;-0.045125903764646;0.010521215477262
0.032622879512832;0.156883087638027;0.003935567443562
0.022618529795563;-0.069100296764543;0.012103353143015
0.02522836015659;0.008669706693691;0.0080293486537
0.004567203131796;0.045117861365117;0.00648676442959
-0.006742061765985;-0.006441962023789;0.010798089568768
0.001522401043932;-0.049710071496933;0.011332061030961
-0.005002174858634;0.073314514118433;0.005883574444521
-0.026750761200522;-0.012320956080457;0.006051676571508
-0.058938668986516;0.002163405473658;0.00288740124
-0.099173553719008;-0.027159183213905;0.002620415508904
-0.001739886907351;-0.03181573254196;0.00370813515411
0.003262287951283;-0.055323666369098;-0.01184625577233
