# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP276_4
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
GDP276_4;MSONDQ
0.001583180292572;0.017693278966713
0.004749540877715;0.003828182176433
0.00243809765056;-0.005669891668878
0.001878707280518;-0.009264844258932
0.001752052857113;0.009618709838267
0.0011082262048;-0.010093211410556
0.000844362822705;-0.004511786136512
0.000316636058514;0.002050811880233
0.000601608511177;-0.001359165520625
0.000295526987947;0.020990662774145
0.001002680851962;-0.002074939078824
0.00088658096384;0.010294271398815
0.001097671669516;-0.001704988700429
0.001076562598949;-0.003997072566569
0.001203217022355;0.015763103079434
0.002269225086019;0.006988845191852
0.001562071222004;0.009345268254236
0.000496063158339;0.005179305297529
0.000675490258164;0.005887036456197
0.001139889810652;0.017033802205226
0.001984252633357;0.022116598708389
0.00146708040445;-0.009892151422298
0.00102378992253;0.013229747227384
0.000306081523231;0.008404307509188
0.000749372005151;0.008943148277721
0.002163679733181;0.009409607450479
0.001667616574842;0.029403012682863
-0.003852405378591;0.020443779606085
0.003957950731429;0.017862169356849
0.004538450172039;0.001865836691034
0.002068688915627;-0.019012232489686
0.000569944905326;-0.053007455304365
0.001234880628206;0.020282931615478
0.00155151668672;0.015570085490706
0.001741498321829;0.000812282352564
0.005425031135879;0.135956764060125
0.004475122960336;-0.106875447358475
0.002258670550736;0.035965610699609
0.00448567749562;0.017315286188788
0.00337745129082;0.044329706211144
0.002469761256412;0.007801127544413
0.002659742891521;-0.003498443795691
0.002913051738332;-0.054961758390233
0.001973698098073;-0.010599882580966
0.004770649948283;-0.064580468228502
0.004770649948283;0.014942778327343
0.005942203364786;-0.002670076644068
0.005984421505921;0.034759250770061
0.006269393958584;0.004165962956706
0.009024127667659;-0.010889408964058
0.002079243450911;0.010101253810088
0.006068857788192;0.018594027714107
0.002944715344183;0.017065971803349
0.003419669431955;0.042841862298034
0.003799632702172;0.015377067901981
0.003008042555886;0.041345975985394
0.005277267641906;0.028542475933119
0.003092478838157;0.02332295863794
0.005435585671163;0.044900716577798
0.007535938192641;0.01314932323208
0.009974035843202;-0.041788307959563
0.006934329681464;0.038909128927708
0.004021277943132;-0.140733949381137
0.004549004707323;-0.056337008709919
0.00523504950077;-0.029419097481926
0.006184957676314;0.015964163067694
0.009150782091065;-0.02261522747927
0.013731450404239;0.019591285255869
0.00706098410487;0.022969093058605
0.007715365292466;0.044619232594236
0.007018765963735;-0.003763842980192
0.003271905937982;-0.000772070354911
0.004432904819201;0.038048592177962
0.004401241213349;0.011026129756074
0.005403922065311;0.020588542797628
0.005899985223651;0.020049702029097
0.00639604838199;0.047932701200731
0.008929136850104;0.033938926017968
0.004770649948283;0.030335931028381
0.001931479956937;0.074167008468647
0.003535769320077;-0.066985145688067
0.005446140206447;-0.0016969463009
0.005224494965487;0.004865651715847
0.006068857788192;0.002396635060036
-2.11090705676265e-05;-0.095784978406157
0.018808181875752;0.015618339887891
0.008443628227049;-0.000522755969472
0.01367867772782;0.0104229497913
0.017161674371478;-0.013245832026443
0.022460051083951;-0.026885741629872
0.022650032719059;-0.063856652270772
0.011525552529922;0.021223892360526
0.014639140438647;-0.071657779815186
0.009868490490364;-0.028043847162241
0.00852806450932;0.006546513217685
0.014628585903363;-0.025349643319582
0.005256158571338;0.044024095028994
0.006723238975788;0.014355683161628
0.006797120722775;0.033231194859297
0.025468093639837;0.056111821523071
0.004833977159986;0.009176377864099
0.006533257340679;-0.014572827948947
0.006248284888016;-0.011379995335409
0.006670466299369;0.036279264281292
0.011124480189137;-0.037348903418824
0.013351487134022;0.0287757055195
0.005192831359635;0.005983545250561
0.006997656893167;-0.015980247866755
0.009594072572985;-0.037099589033383
0.002385324974141;-0.00299177262528
0.00199480716864;0.032949710875735
-0.004886749836405;-0.020588542797628
0.003008042555886;0.05188956176965
0.002448652185844;0.00402119976516
0.00271251556794;0.032225894918009
0.000591053975893;0.055203030376143
0.014143077280307;-0.024135240990501
0.001203217022355;0.07652343153103
0.005340594853609;-0.020081871627218
0.003852405378591;0.015948078268632
0.005308931247757;-0.007117523584337
0.003398560361387;-0.037541921007552
0.002153125197897;0.027513048793237
0.006638802693517;-0.003450189398509
0.00523504950077;-0.050980770622723
-0.000137208958689;0.034855759564425
0.007345956557533;0.023314916238408
0.016739492960125;-0.064379408240242
0.010459544466257;-0.106143589001214
0.006944884216748;0.095406985628231
0.006818229793342;-0.043766738244023
0.005330040318325;0.029949895850925
0.0040423870137;0.049050594735445
0.004527895636755;-0.03477533556912
0.004517341101471;0.011733860914742
0.005773330800245;-0.011339783337757
0.003894623519726;0.032129386123645
0.007451501910371;0.007495516362263
0.007071538640154;0.010382737793647
0.009129673020497;0.003804054977844
0.00528782217719;0.036753765853579
0.004464568425052;0.016181307855012
0.00265974289152;0.026950080826116
0.01066008063665;0.013639909603428
0.001646507504275;0.011814284910047
0.002374770438857;0.024842972149169
0.002269225086019;0.05710907906483
0.00573111265911;-0.018055186945576
0.006807675258058;-0.012353125678578
0.003556878390644;0.013865096790279
0.005403922065311;0.004439404540739
0.003767969096321;0.040413057639878
0.003831296308023;0.027810617575858
-0.000390517805501;0.076249989947002
0.000601608511177;0.052725971320802
0.000928799104975;-0.064701104221456
0.005097840542081;0.028317288746271
0.001287653304625;-0.000731858357259
0.001878707280518;-0.044241239816313
0.000158318029257;0.034968353157847
-0.003588541996496;-0.002034727081171
-0.001445971333882;0.076105226755454
0.005393367530028;-0.009441777048599
0.000147763493973;-0.008790342686643
-0.004306250395795;0.080914581674587
-0.002448652185844;-0.003176747814476
0.001013235387246;-0.040573905630485
0.004000168872565;-0.071891009401566
0.003103033373441;-0.07826058982958
0.006860447934477;-0.080118384121087
0.003303569543833;-0.050522353849495
0.006111075929327;-0.029193910295076
-0.001920925421654;0.015369025502449
0.015684039431744;0.037694726598627
0.004833977159986;-0.036013865096789
0.007535938192641;-0.005267771692364
-0.005266713106622;0.016486919037166
0.001984252633356;0.010061041812435
0.003293015008549;0.021344528353478
0.005361703924176;-0.025800017693278
0.002026470774492;0.019422394865732
0.004031832478416;0.051286381804876
0.000865471893272;-0.004149878157647
0.008200873915522;0.003586910190523
0.005857767082515;0.123844910367457
0.003514660249509;-0.045125903764646
0.007768137968885;0.156883087638027
0.009340763726173;-0.069100296764543
0.00528782217719;0.008669706693691
0.008485846368184;0.045117861365117
0.011335570894814;-0.006441962023789
0.007314292951681;-0.049710071496933
0.009129673020497;0.073314514118433
0.008570282650455;-0.012320956080457
0.006427711987841;0.002163405473658
0.007799801574737;-0.027159183213905
0.014596922297511;-0.03181573254196
0.015641821290609;-0.055323666369098
