# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HHSNTN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=6)
HHSNTN;MSONDQ;GDP252;GDP274_3;LBPUR7;CES006;FYAAAC
0.027872582480091;0.017033802205226;0.005270496099042;0.00356233388531;-0.005312404705731;-0.003860621659077;0.003982843137255
-0.021615472127418;0.022116598708389;0.004795854799316;0.000250476601311;0.010368016434751;0.000395961195802;0.002757352941177
0.025597269624573;-0.009892151422298;0.005102393972055;0.000500953202622;0.012133468149646;0.000940407840033;0.000306372549019
0.032992036405012;0.013229747227384;0.000781180472466;0.000306138068269;0.003161763525768;0.008067709364482;0.001838235294118
0.030716723549488;0.008404307509188;0.006209890338083;5.56614669580298e-05;0.000995072784759;-0.00074242724213;-0.000919117647059
0.013651877133106;0.008943148277721;0.003184052052329;-0.001154975439378;0.00032099122089;-0.00564244704019;0.002144607843137
0.015358361774744;0.009409607450479;0.004993622007535;-0.002087305010924;0.008426019548365;-0.003464660463274;0.004901960784314
0.027303754266211;0.029403012682863;0.008316111105618;-0.003464926318133;0.010817404143997;0.004009107107504;0.010723039215686
-0.098976109215017;0.020443779606085;0.004479427266165;0.00055661466958;0.009292695844769;0.001187883587408;0.018382352941177
-0.077360637087605;0.017862169356849;0.000850398995343;0.00054269930284;0.007751937984496;-0.019204117996437;0.017463235294118
-0.078498293515358;0.001865836691034;0.003540033027124;0.002769157981159;0.006500072223025;0.023510196000793;0.029105392156863
-0.004550625711034;-0.019012232489686;0.001295375213836;0.002685665780722;0.006307477490491;-0.001385864185311;0.005821078431372
0.07679180887372;-0.053007455304365;0.00184912339685;0.001989897443747;0.012229765515913;-0.003860621659077;-0.024203431372549
-0.013651877133106;0.020282931615478;0.004232218255891;0.004202440755326;0.012454459370536;-0.00851316570976;0.013174019607843
0.003412969283277;0.015570085490706;0.001631579467808;0.002379527712453;0.004798818752307;-0.015096020589983;0.032475490196079
-0.049488054607508;0.000812282352564;0.001938118640548;0.004619901757511;0.004044489383215;-0.012819243714116;0.037683823529412
0.025028441410693;0.135956764060125;0.007712921120549;0.004884293725561;0.022116295119329;-0.00351415561275;0.009191176470588
-0.052332195676904;-0.106875447358475;0.005102393972055;0.00164201327526;0.0086186142809;0.020490991882796;0.011642156862745
-0.008532423208191;0.035965610699609;0.006328550663015;0.007444721205627;0.00388399377277;0.006434369431797;-0.016237745098039
0.037542662116041;0.017315286188788;0.001522807503288;0.008140489542602;0.009324794966858;-0.021926351217581;0.01531862745098
0.076222980659839;0.044329706211144;0.003866348920686;0.006512391634082;0.001027171906848;0.019649574341714;0.041973039215687
-0.088168373151307;0.007801127544413;0.002205104371644;0.006303661132989;0.000369139904024;-0.004009107107503;0.017156862745098
-0.085893060295791;-0.003498443795691;0.001611802746987;0.004299848322503;0.005248206461553;0.016877845971095;0.016237745098039
-0.109215017064846;-0.054961758390233;0.002768740915069;0.001544605708083;0.005248206461553;0.006879825777074;0.037071078431373
-0.071672354948805;-0.010599882580966;0.002135885848767;0.001822913042873;0.003209912208901;-0.009156602652939;0.039215686274509
-0.060295790671217;-0.064580468228502;0.001661244549041;-0.001447198140907;0.003450655624569;-0.005295980993863;0.022671568627451
0.042662116040955;0.014942778327343;0.003134610250274;0.002045558910705;0.008634663841944;0.007869728766581;0.007352941176471
-0.040955631399317;-0.002670076644068;-0.00102838948274;0.008488373711089;-0.00470252138604;0.004504058602256;-0.028799019607843
0.052901023890785;0.034759250770061;0.006941629008494;0.008210066376299;0.015118686503924;-0.014848544842606;-0.063419117647059
0.013083048919227;0.004165962956706;0.003391707620959;0.007611705606501;0.008345771743143;-0.003217184715897;0.023590686274509
0.031285551763367;-0.010889408964058;0.002956619762877;0.004258102222284;0.005713643731844;-0.007869728766581;0.007659313725491
0.014789533560865;0.010101253810088;0.006249443779727;0.000793175904151;0.000577784197602;-0.046228469609979;-0.02359068627451
0.16268486916951;0.018594027714107;0.00504306380959;0.003882387320318;0.02108912321248;0.056275984953475;-0.006127450980392
-0.072241183162684;0.017065971803349;0.007287721622878;0.004439001989897;0.008811209013434;-0.004256582854879;0.003982843137256
0.097838452787257;0.042841862298034;0.006031899850686;0.003687572185965;0.008056879644342;0.009948525044546;-0.006433823529412
-0.056313993174061;0.015377067901981;0.009295058786303;0.004355509789461;0.013738424254097;0.005394971292813;-0.006433823529412
-0.21103526734926;0.041345975985394;0.007366828506165;0.004258102222284;0.0144606545011;-0.007968719065532;0.00765931372549
-0.114903299203639;0.028542475933119;-0.000217543929041;0.005023447392956;-0.007158104225849;0.005939417937042;0.00796568627451
-0.060864618885097;0.02332295863794;0.001483254061644;0.005580062062536;-0.000481486831335;0.022074836666007;0.025735294117647
0.012514220705348;0.044900716577798;-0.00123604505137;0.004772970791645;-0.004654372702907;0.020787962779648;0.005821078431372
-0.199658703071671;0.01314932323208;-0.003579586468768;0.009058903747408;-0.007784037106585;0.018511185903782;0.022671568627451
0.147326507394766;-0.041788307959563;0.00165135618863;0.009796418184601;-0.000529635514469;0.026677885567214;0.042892156862744
-0.068259385665529;0.038909128927708;0.00184912339685;0.014597219709725;0.000674081563869;0.028459710948328;0.057291666666667
-0.099544937428895;-0.140733949381137;-0.005992346409042;0.015501718547792;-0.006644518272425;0.013561670956246;0.002757352941176
0.009670079635949;-0.056337008709919;0.00350047958548;0.012593406899239;0.008843308135523;0.035092060978025;-0.028492647058823
0.262229806598407;-0.029419097481926;0.006733973439864;0.023433477589302;0.010849503266086;0.008562660859235;0.01531862745098
0.04778156996587;0.015964163067694;0.005962681327809;0.007486467305846;-0.002728425377566;0.009998020194022;0.003676470588235
0.013083048919227;-0.02261522747927;0.00442998546411;0.010436525054618;-0.000128396488356;0.013264700059394;-0.009497549019608
0.144482366325368;0.019591285255869;0.008563320115892;0.006261915032771;0.014300158890654;0.008067709364482;-0.02328431372549
0.01080773606371;0.022969093058605;0.003905902362329;0.008349220043694;0.01638660182644;0.002474757473768;-0.002144607843138
0.07679180887372;0.044619232594236;0.004627752672329;0.007041175570182;0.008281573498965;0.00212829142744;-0.006433823529412
0.013651877133106;-0.003763842980192;0.005883574444521;0.008780596412618;0.009292695844769;0.021530390021778;-0.025735294117647
-0.022753128555177;-0.000772070354911;0.005369379703151;0.0043694251562;-0.001235816200427;0.023015244506039;-0.013786764705882
-0.015358361774744;0.038048592177962;0.002481978463151;0.006484560900602;0.003322259136213;0.030538507226293;-0.001838235294118
-0.039817974971558;0.011026129756074;0.004390432022466;0.010339117487441;0.008217375254787;-0.020589982181747;-0.006127450980392
-0.078498293515358;0.020588542797628;0.006991070810549;0.006206253565813;0.004975363923796;-0.033458721045337;0.014399509803921
-0.040386803185438;0.020049702029097;0.00267974567137;0.013289175236213;0.01884218466625;-0.12873688378539;0.031862745098039
-0.058020477815699;0.047932701200731;0.010135569421234;0.011619331227475;-0.006692666955559;0.255394971292815;0.020220588235294
-0.019340159271899;0.033938926017968;0.002116109127945;0.01038086358766;0.001653104787584;0.025094040784003;0.00765931372549
-0.116609783845277;0.030335931028381;0.003955344164384;0.012704729833155;0.005761792414977;0.026133438922986;0.025122549019609
-0.079635949943117;0.074167008468647;0.00257097370685;0.01230118419771;0.006724766077648;0.023658681449218;0.024509803921568
-0.083617747440273;-0.066985145688067;-0.000187878847808;0.016754101554347;-0.007575392813007;0.015986933280539;0.008884803921569
-0.071103526734926;-0.0016969463009;0.004884850043014;0.016573201786733;-0.006419824417802;0.029350623638884;-0.009191176470588
0.033560864618885;0.004865651715847;0.001433812259589;0.025854751401973;8.02478052224775e-05;0.022322312413383;0.115196078431369
0.001706484641638;0.002396635060036;-0.000791068832877;0.043262875193076;-0.003306209575168;0.023361710552366;0.147058823529412
-0.060295790671217;-0.095784978406157;-0.011134293822741;0.042386207088488;0.002359285473542;0.040635517719264;-0.086397058823529
0.213310580204777;0.015618339887891;0.005310049540686;0.022250671416445;0.003225961769946;0.000494951494753;0.034313725490202
0.139931740614334;-0.000522755969472;0.006565871312878;0.01884140656527;0.004028439822171;0.056721441298749;0.115196078431369
-0.084186575654153;0.0104229497913;0.002135885848767;0.009615518416988;-0.001877798642207;0.06048307265889;0.030637254901958
0.122298065984073;-0.013245832026443;0.000118660324932;0.009267634248501;-0.000834577174314;-0.096812512373788;0.075367647058824
-0.03811149032992;-0.026885741629872;0.001987560442603;0.005037362759695;0.00309756528159;0.221639279350615;0.086090686274513
-0.175767918088736;-0.063856652270772;-0.00380701875822;0.012774306666852;-0.004317331920972;0.034448624034845;-0.027879901960781
0.004550625711034;0.021223892360526;0.00329282401685;0.009365041815677;0.018585391689537;0.0;0.036151960784311
0.048350398179751;-0.071657779815186;0.001779904873973;0.000751429803933;-0.003258060892035;-0.063403286477926;-0.045955882352941
0.012514220705346;-0.028043847162241;0.003896014001918;0.003423180217915;-0.002150641179964;-0.111265096020586;-0.069546568627454
0.135949943117178;0.006546513217685;0.009245616984248;0.007333398271711;0.003049416598456;-0.094436745198971;-0.172487745098033
0.045506257110351;-0.025349643319582;0.005082617251234;0.011591500493996;0.005071661290064;-0.084587210453377;-0.003063725490202
0.29692832764505;0.044024095028994;0.010412443512741;0.00519043179383;-0.004493877092462;-0.048356761037418;-0.025122549019605
-0.025028441410693;0.014355683161628;0.009482937634111;0.009142395947845;-0.006066734074823;0.000940407840031;0.071078431372546
-0.000568828213881;0.033231194859297;0.008573208476303;0.005691384996452;0.002134591618919;0.0174717877648;0.006127450980395
0.130261660978385;0.056111821523071;0.004756301357672;-0.001127144705899;-0.001893848203252;0.009107107503464;-0.011642156862748
-0.091581342434585;0.009176377864099;0.007979906851645;0.008029166608686;0.001123469273115;0.01054246683825;0.085477941176471
0.0580204778157;-0.014572827948947;0.004360766941234;0.002003812810487;0.0087630603303;0.011878835874084;-0.020526960784311
-0.062571103526735;-0.011379995335409;0.007505265551919;0.004592071024032;-0.001540757860273;-0.02598495347456;-0.058823529411765
-0.039249146757679;0.036279264281292;0.009690593202741;0.005301754727746;0.005296355144687;-0.017323302316374;-0.008578431372546
-0.01023890784983;-0.037348903418824;0.005329826261508;0.005872284764065;-0.001235816200427;-0.002771728370619;-0.057598039215689
-0.025028441410693;0.0287757055195;0.01122328906644;0.004397255889679;0.01104209799862;-0.03365670164324;-0.05514705882353
-0.025597269624573;0.005983545250561;0.001364593736713;-0.000250476601311;0.011571733513089;-0.031033458721046;-0.041666666666664
0.037542662116041;-0.015980247866755;0.00504306380959;0.003033549949209;0.012438409809492;-0.044793110275194;-0.092218137254905
0.035836177474403;-0.037099589033383;0.006457099348357;0.003910218053797;0.020864429357857;-0.114531775885963;-0.052389705882353
-0.060295790671218;-0.00299177262528;0.010679429243837;0.01337266743665;0.006066734074823;-0.067263908137003;-0.015931372549019
-0.049488054607508;0.032949710875735;0.003985009245617;0.005844454030586;0.015375479480636;-0.03524054642645;-0.014093137254902
-0.006825938566553;-0.020588542797628;0.000276874091507;0.020093789571824;-0.015359429919592;-0.014452583646804;-0.028492647058823
0.001706484641638;0.05188956176965;0.008622650278357;0.009086734480887;-0.001300014444605;0.007919223916057;0.073529411764706
0.040955631399317;0.00402119976516;0.007178949658357;0.013957112839709;0.001235816200427;0.011878835874084;0.054227941176471
-0.13367463026166;0.032225894918009;0.001582137665754;0.013998858939927;0.006130932319001;0.013165709760443;0.041973039215683
0.103526734926052;0.055203030376143;0.010788201208358;0.013344836703171;0.013561879082607;-0.009057612353989;-0.060355392156859
0.042093287827075;-0.024135240990501;0.004716747916028;0.011925469295743;0.00096297366267;-0.005098000395961;0.02328431372549
0.02957906712173;0.07652343153103;0.005537481830138;0.008947580813492;0.00096297366267;-0.012423282518314;0.014093137254902
-0.01023890784983;-0.020081871627218;0.007851358166302;0.019620667102681;-0.00502351260693;-0.018956642249059;-0.041666666666666
0.042662116040956;0.015948078268632;0.002521531904795;0.006081015265157;-0.010047025213861;-0.00841417541081;0.016237745098039
-0.119453924914675;-0.007117523584337;0.003203828773151;0.006651545301476;-0.019195275009229;-0.001534349633735;-0.018382352941176
0.051763367463026;-0.037541921007552;0.006496652790001;0.012969121801205;0.001059271028937;-0.000346466046328;-0.047794117647059
0.014789533560865;0.027513048793237;0.003154386971096;0.007041175570182;0.006708716516603;0.016333399326866;-0.007046568627451
-0.062571103526735;-0.003450189398509;0.005626477073836;0.030349414858829;0.004814868313352;0.008562660859236;0.02791875
-0.035267349260524;-0.050980770622723;0.002323764696576;0.016962832055439;0.018633540372671;0.007622253019204;0.018501807598039
-0.232081911262797;0.034855759564425;0.002877512879589;0.002588258213545;-0.001845699520118;-0.000940407840031;0.000893351715686
-0.236632536973832;0.023314916238408;-0.005033175449179;0.007249906071275;-0.010640858972507;-0.00202930112849;-0.010097457107843
0.251990898748576;-0.064379408240242;-0.002966508123288;0.016155740784548;0.00438153016515;0.000148485448426;-0.033241360294118
0.116040955631399;-0.106143589001214;0.00607145329233;0.004202440755326;0.021650857849038;-0.013957632152049;-0.002409803921569
0.022753128555177;0.095406985628231;0.003035726646165;0.017867330893506;0.007430946763606;-0.022619283310235;-0.011124111519608
-0.18316268486917;-0.043766738244023;-0.00061307834548;0.016086163950851;0.005729693292888;-0.027024351613542;-0.031325735294118
-0.015358361774744;0.029949895850925;0.011599046762056;0.000166984400874;0.02108912321248;-0.018362700455356;-0.015306219362745
0.120591581342434;0.049050594735445;0.004113557930959;0.004466832723377;0.002038294252652;-0.015689962383686;-0.000213664215686
-0.044937428896472;-0.03477533556912;0.007159172937535;0.000236561234571;0.013979167669764;-0.017768758661652;-0.027318167892157
0.174630261660977;0.011733860914742;0.00844465979096;0.001544605708083;-0.006451923539891;-0.006038408235993;0.003859650735294
0.026166097838452;-0.011339783337757;0.002630303869316;-0.000640106870017;-0.005248206461553;-0.008117204513957;-0.026509068627451
-0.139362912400453;0.032129386123645;0.006536206231645;0.006150592098855;-0.005376602949909;-0.007721243318155;-0.030075888480392
-0.102389078498293;0.007495516362263;0.008128232257809;0.003478841684873;-0.000208644293578;-0.014898039992082;-0.047122273284314
0.138225255972696;0.010382737793647;0.006704308358631;0.000848837371109;-0.004734620508129;0.005790932488616;-0.004545220588235
0.189988623435721;0.003804054977844;0.008414994709727;0.006874191169308;0.013626077326785;0.003167689566423;0.029242034313726
-0.031285551763367;0.036753765853579;0.005527593469727;0.006192338199073;-0.011956922978157;-0.010987923183528;0.072138970588235
-0.038111490329921;0.016181307855012;0.005537481830138;0.009879910385038;-0.013433482594251;-0.002524252623243;0.021049632352941
0.090443686006826;0.026950080826116;0.007782139643426;0.001015821771983;0.00178150127594;-0.004306078004356;0.036316789215686
-0.026166097838452;0.013639909603428;0.001245933411781;0.002588258213545;0.002760524499655;-0.009305088101367;-0.026684865196078
-0.034698521046643;0.011814284910047;0.006516429510823;-0.006261915032771;-0.00324201133099;-0.007820233617106;-0.057055790441176
0.024459613196814;0.024842972149169;0.006921852287672;0.006442814800384;0.002246938546231;-0.006830330627598;-0.020974632352941
-0.046075085324232;0.05710907906483;0.005468263307261;0.003464926318133;0.007463045885695;-0.005889922787566;-0.040883180147059
-0.008532423208191;-0.018055186945576;0.00710973113548;0.002769157981159;0.003354358258301;0.001880815680062;0.005555208333334
0.01990898748578;-0.012353125678578;0.00885997092822;-0.009239803515022;0.001492609177139;0.006285883983371;0.051929901960784
0.100682593856655;0.013865096790279;0.005240831017809;-0.00737514437193;0.003338308697257;0.000395961195802;-0.002168290441176
0.066552901023891;0.004439404540739;0.006892187206439;-0.002268204778537;-0.005922288025423;0.002227281726391;-0.032610753676471
0.023890784982935;0.040413057639878;0.009018184694796;0.00027830733479;0.001059271028937;0.010245495941398;0.01785306372549
0.046643913538111;0.027810617575858;0.003925679083151;-0.00954594158329;0.008859357696567;0.007176796673927;0.013454473039216
0.088737201365187;0.076249989947002;0.013912923098221;0.002017728177226;0.00826552393792;0.00490001979806;-0.037136029411765
-0.013651877133106;0.052725971320802;0.008909412730275;-0.005260008627527;0.01962861315743;0.002425262324292;-0.026817769607843
0.040386803185444;-0.064701104221456;0.009601597959042;0.002630004313764;0.028471921292953;0.004702039200159;-0.019275765931373
-0.017064846416382;0.028317288746271;0.013972253260687;-0.004856462992082;0.017895260564623;-0.011829340724609;-0.002521966911765
-0.074516496018208;-0.000731858357259;0.010798089568769;-0.005232177894049;0.019885406134142;-0.013710156404672;-0.013652420343137
-0.105233219567691;-0.044241239816313;0.012202236747125;-0.004828632258603;0.001637055226539;-0.017917244110078;-0.014585631127451
0.139931740614334;0.034968353157847;0.00916651010096;-0.012231607364012;0.025021265668384;-0.026677885567215;0.007820098039216
-0.019908987485778;-0.002034727081171;0.014437006200002;0.00464773249099;-0.005633395926622;-0.022767768758661;0.0473875
0.024459613196814;0.076105226755454;0.009838918608905;-0.011967215395962;0.001492609177139;-0.006632350029698;0.036124356617647
0.000568828213879;-0.009441777048599;0.011747372168221;-0.002810904081377;0.022244691607685;4.94951494763203e-05;0.014565839460784
0.107508532423203;-0.008790342686643;0.015326958636988;-0.002156881844621;0.044681977947903;0.001138388437932;0.020871813725491
-0.050056882821382;0.080914581674587;0.006170336896439;-0.002852650181596;-0.009019853307012;0.009107107503466;0.004922334558824
0.01478953356087;-0.003176747814476;0.009482937634111;-0.004675563224469;0.018537243006404;0.005939417937042;-0.01482680759804
-0.107508532423213;-0.040573905630485;0.008365552907672;0.007458636572367;-0.002214839424142;0.007028311225499;-0.018430637254902
-0.238339021615471;-0.071891009401566;0.004123446291371;0.006442814800384;0.012277914199047;0.006582854880221;-0.030153002450981
0.019340159271899;-0.07826058982958;0.002521531904795;-0.003784979753142;-0.001974096008474;0.005345476143338;0.013405882352941
-0.042093287827075;-0.080118384121087;0.004439873824521;-0.002282120145276;0.004734620508129;-0.000494951494753;-0.01040150122549
-0.072241183162686;-0.050522353849495;0.017176082033838;-0.001294129106773;0.015311281236458;-0.010443476539299;-0.017204901960785
0.209328782707622;-0.029193910295076;0.003619139910412;-0.001252383006554;0.022276790729773;-0.007572757869729;-0.027607046568627
-0.008532423208191;0.015369025502449;0.006051676571508;-0.004118948554889;0.004830917874396;-0.015739457533162;0.008485232843137
-0.160409556313992;0.037694726598627;0.005824244282056;-0.00681852970235;-0.000369139904024;-0.007721243318155;-0.033376531862745
-0.051763367463025;-0.036013865096789;0.003668581712466;-0.001057567872201;-0.011732229123533;-0.000692932092655;-0.006455759803921
-0.114334470989761;-0.005267771692364;0.005389156423973;-0.012217691997273;0.007045757298538;-0.00415759255593;-0.025485416666667
0.254835039817973;0.016486919037166;0.009443384192467;-0.006735037501913;0.03277320365288;-0.005840427638091;-0.06380150122549
-0.057451649601821;0.010061041812435;0.015198409951646;0.00300571921573;0.010512462484151;0.002722233221144;0.035535906862746
0.079067121729239;0.021344528353478;0.006081341652741;-0.005886200130804;0.009164299356413;0.005345476143338;-0.003749448529412
0.093856655290102;-0.025800017693278;0.011856144132741;0.00683244506909;-0.016803890413597;0.009206097802415;-0.018487346813726
-0.113765642775882;0.019422394865732;0.006654866556576;0.008975411546971;0.009629736626703;0.013957632152049;0.043536642156863
0.05688282138794;0.051286381804876;0.009542267796577;-0.011577585127256;0.013513730399474;0.010443476539299;-0.026137469362745
-0.042662116040956;-0.004149878157647;0.011559493320412;-0.006178422832334;0.002904970549056;0.004949514947536;-0.014615257352941
-0.039817974971558;0.003586910190523;0.004874961682603;-0.000932329571546;0.002632128011299;0.019847554939615;-0.015142555147059
-0.088737201365187;0.123844910367457;0.010105904340002;-0.001224552273075;-0.002439533278765;0.019402098594338;-0.015908946078431
-0.065984072810012;-0.045125903764646;0.010521215477262;0.010728747756147;-0.001123469273115;0.010294991090873;-0.004949479166666
-0.072241183162684;0.156883087638027;0.003935567443562;-0.002129051111142;-0.001219766639382;0.024846565036628;0.026089185049019
0.093287827076223;-0.069100296764543;0.012103353143015;-0.003840641220099;0.012438409809492;0.024203128093447;0.001166911764706
-0.089874857792947;0.008669706693691;0.0080293486537;0.011118378024853;-0.010929751071308;0.026677885567214;0.046483486519608
0.02901023890785;0.045117861365117;0.00648676442959;0.005246093260788;-0.008185276132698;0.016580875074243;-0.019693321078431
0.173492605233219;-0.006441962023789;0.010798089568768;0.001614182541781;0.049127706357231;0.019154622846961;-0.026917616421569
-0.007963594994312;-0.049710071496933;0.011332061030961;0.007778690007375;0.002439533278765;0.015195010888933;-0.002177359068627
-0.111490329920363;0.073314514118433;0.005883574444521;-0.002031643543966;-0.01556807421317;0.014947535141557;0.019732444852941
0.006257110352672;-0.012320956080457;0.006051676571508;-0.001614182541781;0.007575392813006;0.010591961987725;0.015967095588235
-0.155858930602956;0.002163405473658;0.00288740124;0.005232177894049;-0.002503731522943;0.015195010888934;-0.020483302696079
-0.064277588168373;-0.027159183213905;0.002620415508904;0.016712355454128;-0.002696326255477;0.023114234804988;-0.006758946078431
-0.210466439135379;-0.03181573254196;0.00370813515411;0.018089976761338;-0.015600173335259;0.019105127697486;0.013222150735294
0.142207053469851;-0.055323666369098;-0.01184625577233;0.008502289077829;-0.004461777970373;0.03588398336963;0.004901960784313
