# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LBLCPU
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
LBLCPU;MSONDQ;GDP252;GDP274_3
0.009795328678064;0.01314932323208;-0.003579586468768;0.009058903747408
0.011432699253552;-0.041788307959563;0.00165135618863;0.009796418184601
0.01607512641464;0.038909128927708;0.00184912339685;0.014597219709725
0.006684324584638;-0.140733949381137;-0.005992346409042;0.015501718547792
0.008562484950638;-0.056337008709919;0.00350047958548;0.012593406899239
0.001820370816277;-0.029419097481926;0.006733973439864;0.023433477589302
0.003091740910185;0.015964163067694;0.005962681327809;0.007486467305846
0.008080905369612;-0.02261522747927;0.00442998546411;0.010436525054618
0.003294004334216;0.019591285255869;0.008563320115892;0.006261915032771
0.005152901516976;0.022969093058605;0.003905902362329;0.008349220043694
0.009516012521069;0.044619232594236;0.004627752672329;0.007041175570182
0.008495063809294;-0.003763842980192;0.005883574444521;0.008780596412618
0.005817481338791;-0.000772070354911;0.005369379703151;0.0043694251562
0.007204430532145;0.038048592177962;0.002481978463151;0.006484560900602
0.004652058752709;0.011026129756074;0.004390432022466;0.010339117487441
0.015959547315194;0.020588542797628;0.006991070810549;0.006206253565813
0.014524440163737;0.020049702029097;0.00267974567137;0.013289175236213
-0.001386949193354;0.047932701200731;0.010135569421234;0.011619331227475
0.009968697327233;0.033938926017968;0.002116109127945;0.01038086358766
0.009621960028895;0.030335931028381;0.003955344164384;0.012704729833155
0.020428605827113;0.074167008468647;0.00257097370685;0.01230118419771
0.013484228268721;-0.066985145688067;-0.000187878847808;0.016754101554347
0.013676860101132;-0.0016969463009;0.004884850043014;0.016573201786733
0.015747652299543;0.004865651715847;0.001433812259589;0.025854751401973
0.015150493619071;0.002396635060036;-0.000791068832877;0.043262875193076
0.023578136287021;-0.095784978406157;-0.011134293822741;0.042386207088488
0.014312545148086;0.015618339887891;0.005310049540686;0.022250671416445
0.010546592824464;-0.000522755969472;0.006565871312878;0.01884140656527
0.007599325788587;0.0104229497913;0.002135885848767;0.009615518416988
0.020948711774621;-0.013245832026443;0.000118660324932;0.009267634248501
0.009294485913797;-0.026885741629872;0.001987560442603;0.005037362759695
0.019754394413677;-0.063856652270772;-0.00380701875822;0.012774306666852
0.023568504695401;0.021223892360526;0.00329282401685;0.009365041815677
0.004748374668914;-0.071657779815186;0.001779904873973;0.000751429803933
0.010325066217192;-0.028043847162241;0.003896014001918;0.003423180217915
0.003399951842042;0.006546513217685;0.009245616984248;0.007333398271711
-0.002013002648688;-0.025349643319582;0.005082617251234;0.011591500493996
-0.011317120154106;0.044024095028994;0.010412443512741;0.00519043179383
-0.003149530459908;0.014355683161628;0.009482937634111;0.009142395947845
0.004767637852155;0.033231194859297;0.008573208476303;0.005691384996452
0.0104695400915;0.056111821523071;0.004756301357672;-0.001127144705899
0.002754635203467;0.009176377864099;0.007979906851645;0.008029166608686
0.007464483505899;-0.014572827948947;0.004360766941234;0.002003812810487
0.005075848784012;-0.011379995335409;0.007505265551919;0.004592071024032
0.008658800866843;0.036279264281292;0.009690593202741;0.005301754727746
0.004286058271129;-0.037348903418824;0.005329826261508;0.005872284764065
0.000780158921262;0.0287757055195;0.01122328906644;0.004397255889679
0.010180592342885;0.005983545250561;0.001364593736713;-0.000250476601311
0.000597158680472;-0.015980247866755;0.00504306380959;0.003033549949209
0.00074163255478;-0.037099589033383;0.006457099348357;0.003910218053797
0.00447869010354;-0.00299177262528;0.010679429243837;0.01337266743665
0.01569949434144;0.032949710875735;0.003985009245617;0.005844454030586
0.005316638574524;-0.020588542797628;0.000276874091507;0.020093789571824
0.00186852877438;0.05188956176965;0.008622650278357;0.009086734480887
0.008562484950638;0.00402119976516;0.007178949658357;0.013957112839709
0.002581266554298;0.032225894918009;0.001582137665754;0.013998858939927
0.011567541536239;0.055203030376143;0.010788201208358;0.013344836703171
0.006780640500843;-0.024135240990501;0.004716747916028;0.011925469295743
0.007339272814833;0.07652343153103;0.005537481830138;0.008947580813492
0.000250421382133;-0.020081871627218;0.007851358166302;0.019620667102681
0.006250902961714;0.015948078268632;0.002521531904795;0.006081015265157
0.000202263424031;-0.007117523584337;0.003203828773151;0.006651545301476
0.002879845894534;-0.037541921007552;0.006496652790001;0.012969121801205
0.010113171201541;0.027513048793237;0.003154386971096;0.007041175570182
0.008726222008187;-0.003450189398509;0.005626477073836;0.030349414858829
0.013243438478209;-0.050980770622723;0.002323764696576;0.016962832055439
0.010334697808813;0.034855759564425;0.002877512879589;0.002588258213545
0.014909703828558;0.023314916238408;-0.005033175449179;0.007249906071275
0.005518901998555;-0.064379408240242;-0.002966508123288;0.016155740784548
0.003910426197929;-0.106143589001214;0.00607145329233;0.004202440755326
0.003534794124729;0.095406985628231;0.003035726646165;0.017867330893506
0.004257163496268;-0.043766738244023;-0.00061307834548;0.016086163950851
0.002388634721888;0.029949895850925;0.011599046762056;0.000166984400874
0.001107633036359;0.049050594735445;0.004113557930959;0.004466832723377
0.004998796051047;-0.03477533556912;0.007159172937535;0.000236561234571
-0.004180110763304;0.011733860914742;0.00844465979096;0.001544605708083
0.009294485913797;-0.011339783337757;0.002630303869316;-0.000640106870017
0.009275222730556;0.032129386123645;0.006536206231645;0.006150592098855
0.000298579340236;0.007495516362263;0.008128232257809;0.003478841684873
-0.003785215506863;0.010382737793647;0.006704308358631;0.000848837371109
0.00447869010354;0.003804054977844;0.008414994709727;0.006874191169308
-0.000809053696123;0.036753765853579;0.005527593469727;0.006192338199073
0.00578858656393;0.016181307855012;0.005537481830138;0.009879910385038
-0.004257163496268;0.026950080826116;0.007782139643426;0.001015821771983
0.010585119190946;0.013639909603428;0.001245933411781;0.002588258213545
0.004392005778955;0.011814284910047;0.006516429510823;-0.006261915032771
0.004796532627017;0.024842972149169;0.006921852287672;0.006442814800384
0.000664579821816;0.05710907906483;0.005468263307261;0.003464926318133
0.000462316397785;-0.018055186945576;0.00710973113548;0.002769157981159
-0.000664579821816;-0.012353125678578;0.00885997092822;-0.009239803515022
0.00467132193595;0.013865096790279;0.005240831017809;-0.00737514437193
0.002552371779437;0.004439404540739;0.006892187206439;-0.002268204778537
0.009631591620515;0.040413057639878;0.009018184694796;0.00027830733479
-0.004324584637611;0.027810617575858;0.003925679083151;-0.00954594158329
0.001300264868769;0.076249989947002;0.013912923098221;0.002017728177226
0.013397543944137;0.052725971320802;0.008909412730275;-0.005260008627527
0.011259330604382;-0.064701104221456;0.009601597959042;0.002630004313764
0.01121117264628;0.028317288746271;0.013972253260687;-0.004856462992082
0.005441849265591;-0.000731858357259;0.010798089568769;-0.005232177894049
-9.63159162050697e-05;-0.044241239816313;0.012202236747125;-0.004828632258603
0.010122802793162;0.034968353157847;0.00916651010096;-0.012231607364012
0.001887791957621;-0.002034727081171;0.014437006200002;0.00464773249099
0.001762581266554;0.076105226755454;0.009838918608905;-0.011967215395962
0.003399951842042;-0.009441777048599;0.011747372168221;-0.002810904081377
0.042870214302914;-0.008790342686643;0.015326958636988;-0.002156881844621
-0.016604863953769;0.080914581674587;0.006170336896439;-0.002852650181596
0.023992294726704;-0.003176747814476;0.009482937634111;-0.004675563224469
-0.004334216229232;-0.040573905630485;0.008365552907672;0.007458636572367
0.019869973513123;-0.071891009401566;0.004123446291371;0.006442814800384
-0.008822537924392;-0.07826058982958;0.002521531904795;-0.003784979753142
0.001020948711775;-0.080118384121087;0.004439873824521;-0.002282120145276
-0.008273537202023;-0.050522353849495;0.017176082033838;-0.001294129106773
-0.001858897182759;-0.029193910295076;0.003619139910412;-0.001252383006554
0.010045750060198;0.015369025502449;0.006051676571508;-0.004118948554889
-0.006395376836022;0.037694726598627;0.005824244282056;-0.00681852970235
0.000760895738021;-0.036013865096789;0.003668581712466;-0.001057567872201
0.00560558632314;-0.005267771692364;0.005389156423973;-0.012217691997273
0.002773898386708;0.016486919037166;0.009443384192467;-0.006735037501913
-0.012973753912834;0.010061041812435;0.015198409951646;0.00300571921573
0.010488803274741;0.021344528353478;0.006081341652741;-0.005886200130804
-0.00280279316157;-0.025800017693278;0.011856144132741;0.00683244506909
0.001406212376595;0.019422394865732;0.006654866556576;0.008975411546971
0.011760173368649;0.051286381804876;0.009542267796577;-0.011577585127256
0.013522754635204;-0.004149878157647;0.011559493320412;-0.006178422832334
-0.001377317601734;0.003586910190523;0.004874961682603;-0.000932329571546
0.004729111485673;0.123844910367457;0.010105904340002;-0.001224552273075
0.005817481338791;-0.045125903764646;0.010521215477262;0.010728747756147
0.015150493619071;0.156883087638027;0.003935567443562;-0.002129051111142
0.007503009872381;-0.069100296764543;0.012103353143015;-0.003840641220099
-0.003399951842042;0.008669706693691;0.0080293486537;0.011118378024853
0.011538646761377;0.045117861365117;0.00648676442959;0.005246093260788
0.027652299542499;-0.006441962023789;0.010798089568768;0.001614182541781
0.014437755839152;-0.049710071496933;0.011332061030961;0.007778690007375
-0.010508066457982;0.073314514118433;0.005883574444521;-0.002031643543966
-0.007724536479653;-0.012320956080457;0.006051676571508;-0.001614182541781
0.014967493378281;0.002163405473658;0.00288740124;0.005232177894049
0.003255477967734;-0.027159183213905;0.002620415508904;0.016712355454128
-0.008870695882495;-0.03181573254196;0.00370813515411;0.018089976761338
0.01066217192391;-0.055323666369098;-0.01184625577233;0.008502289077829
